THÁNG,NỘI DUNG CHI,PHÂN LOẠI,SỐ TIỀN,DÒNG TIỀN,TÀI CHÍNH
2023.10,sửa áo Blu cho team BS Teennie 3 cái + thuê tên cho BS Tân 1 cái 50k,Mua đồ hành chính,195.000,Biến phí,Chi phí hành chính
2023.10,mua Mực màu nâu 4 chai cho sale đóng con dấu Teennie lên hộp đựng balo,Mua đồ hành chính,100.000,Biến phí,Chi phí hành chính
2023.10,in bảng giá mới Teennie 4 cuốn 55k/cuốn,Mua đồ hành chính,210.000,Biến phí,Chi phí hành chính
2023.10,mua 3 đôi dép cross cho BS Thọ Teennie,Mua đồ hành chính,169.000,Biến phí,Chi phí hành chính
2023.10,in hình nghệ sĩ tặng KH Teennie tháo niềng 30 tấm,Mua đồ hành chính,180.000,Biến phí,Chi phí hành chính
2023.10,ship hồ sơ Teennie cho chị Vy làm đổi địa chỉ giấy phép KD Teennie,Mua đồ hành chính,30.000,Biến phí,Chi phí hành chính
2023.10,"in ấn phiếu cọc, lời dặn KH sau làm dịch vụ, card , photo hồ sơ KH, in bằng cho KH tháo niềng",Mua đồ hành chính,950.000,Biến phí,Chi phí hành chính
2023.10,Phí gth nhân sự (a Vinh gth lt Lan),Mua đồ hành chính,3.000.000,Biến phí,Chi phí hành chính
2023.10,Marketing,Marketing chạy Quảng cáo,285.000.000,Biến phí,Chi phí bán hàng
2023.10,61A,Chi phí Mặt bằng,49.166.667,Định phí,Chi phí QLDN
2023.10,Điện 61A,Điện + Nước,17.164.583,Định phí,Chi phí hành chính
2023.10,Nước 61A,Điện + Nước,0,Định phí,Chi phí hành chính
2023.10,BH NV (6.835.920 đ),Bảo hiểm,10.792.240,Định phí,Chi phí QLDN
2023.10,bằng điều dưỡng t10.11.12,Thuê bằng,9.000.000,Định phí,Chi phí QLDN
2023.10,bằng BS Huân,Thuê bằng,22.000.000,Định phí,Chi phí QLDN
2023.10,lương BS,Lương,172.625.000,Định phí,Chi phí QLDN
2023.10,%BS nhận,KPI,508.371.610,Biến phí,Chi phí bán hàng
2023.10,lương bp khác,Lương,239.835.285,Định phí,Chi phí QLDN
2023.10,% các bp khác,KPI,129.797.349,Biến phí,Chi phí bán hàng
2023.10,Mua mắc cài,Tiền vật liệu,55.125.000,Biến phí,Chi phí giá vốn
2023.10,vis chỉnh nha,Tiền vật liệu,5.400.000,Biến phí,Chi phí giá vốn
2023.10,Mua 5 kềm,Tiền vật liệu,17.250.000,Biến phí,Chi phí giá vốn
2023.10,composite gắn mc,Tiền vật liệu,3.636.000,Biến phí,Chi phí giá vốn
2023.10,Mua khâu t8-9,Tiền vật liệu,20.934.940,Biến phí,Chi phí giá vốn
2023.10,teennie mua mũi khoan,Tiền vật liệu,1.950.000,Biến phí,Chi phí giá vốn
2023.10,Thanh Ngọc T9,Tiền vật liệu,32.895.000,Biến phí,Chi phí giá vốn
2023.10,mua khâu chỉnh nha,Tiền vật liệu,14.892.000,Biến phí,Chi phí giá vốn
2023.10,vis chỉnh nha,Tiền vật liệu,6.750.000,Biến phí,Chi phí giá vốn
2023.10,mua mắc cài,Tiền vật liệu,2.250.000,Biến phí,Chi phí giá vốn
2023.10,thun liên hàm+bôi trơn ống tủy,Tiền vật liệu,6.150.000,Biến phí,Chi phí giá vốn
2023.11,Tổng hợp,Mua đồ hành chính,0,Biến phí,Chi phí hành chính
2023.11,chi phường,Mua đồ hành chính,1.000.000,Biến phí,Chi phí hành chính
2023.11,mua 4 mẫu hàm mc,Mua đồ hành chính,8.294.000,Biến phí,Chi phí hành chính
2023.11,khảo sát nk,Mua đồ hành chính,100.000,Biến phí,Chi phí hành chính
2023.11,Làm giấy phép,Mua đồ hành chính,6.000.000,Biến phí,Chi phí hành chính
2023.11,485 gth 654,Mua đồ hành chính,2.000.000,Biến phí,Chi phí hành chính
2023.11,919 gth 1550,Mua đồ hành chính,1.000.000,Biến phí,Chi phí hành chính
2023.11,hotline T,Mua đồ hành chính,670.000,Biến phí,Chi phí hành chính
2023.11,Seo web,Mua đồ hành chính,10.000.000,Biến phí,Chi phí hành chính
2023.11,cọc dphuc Nguyệt +Chi,Mua đồ hành chính,4.000.000,Biến phí,Chi phí hành chính
2023.11,in ấn/3,Mua đồ hành chính,1.666.667,Biến phí,Chi phí hành chính
2023.11,hàm duy trì,Mua đồ hành chính,400.000,Biến phí,Chi phí hành chính
2023.11,"hh 1332,1261,1383",Mua đồ hành chính,3.000.000,Biến phí,Chi phí hành chính
2023.11,Gia hạn chữ kí số hd đỏ,Mua đồ hành chính,2.970.000,Biến phí,Chi phí hành chính
2023.11,300 balo Teennie,Mua đồ hành chính,60.000.000,Biến phí,Chi phí hành chính
2023.11,Tiếp BS Teennie,Mua đồ hành chính,13.300.000,Biến phí,Chi phí hành chính
2023.11,đồng phục Chi Nguyệt,Mua đồ hành chính,2.400.000,Biến phí,Chi phí hành chính
2023.11,mua hộp nhựa đựng đồ chống sốc,Mua đồ hành chính,200.000,Biến phí,Chi phí hành chính
2023.11,rửa ảnh bằng,Mua đồ hành chính,670.000,Biến phí,Chi phí hành chính
2023.11,rèm cửa,Mua đồ hành chính,2.560.000,Biến phí,Chi phí hành chính
2023.11,hộp đựng giấy nvs,Mua đồ hành chính,160.000,Biến phí,Chi phí hành chính
2023.11,đồ chặn cống,Mua đồ hành chính,40.000,Biến phí,Chi phí hành chính
2023.11,đồ sửa ống nc,Mua đồ hành chính,20.000,Biến phí,Chi phí hành chính
2023.11,ổ điện,Mua đồ hành chính,150.000,Biến phí,Chi phí hành chính
2023.11,ổ khóa cửa kính,Mua đồ hành chính,210.000,Biến phí,Chi phí hành chính
2023.11,2 dù bự,Mua đồ hành chính,2.200.000,Biến phí,Chi phí hành chính
2023.11,34 gth 1113,Mua đồ hành chính,1.000.000,Biến phí,Chi phí hành chính
2023.11,dán decal mặt tiền,Mua đồ hành chính,860.000,Biến phí,Chi phí hành chính
2023.11,dán decal 2 xe,Mua đồ hành chính,900.000,Biến phí,Chi phí hành chính
2023.11,dán decal phòng tư vấn,Mua đồ hành chính,1.080.000,Biến phí,Chi phí hành chính
2023.11,1156 gth 1452,Mua đồ hành chính,1.000.000,Biến phí,Chi phí hành chính
2023.11,bút lông,Mua đồ hành chính,242.000,Biến phí,Chi phí hành chính
2023.11,mực máy in,Mua đồ hành chính,150.000,Biến phí,Chi phí hành chính
2023.11,giấy lau tay,Mua đồ hành chính,145.000,Biến phí,Chi phí hành chính
2023.11,sửa bộ đàm,Mua đồ hành chính,700.000,Biến phí,Chi phí hành chính
2023.11,bàn chải kẽ,Mua đồ hành chính,765.000,Biến phí,Chi phí hành chính
2023.11,dd ngâm dụng cụ,Mua đồ hành chính,1.890.000,Biến phí,Chi phí hành chính
2023.11,sửa bộ đàm,Mua đồ hành chính,250.000,Biến phí,Chi phí hành chính
2023.11,3th thuê p.mềm + sever,Mua đồ hành chính,14.800.000,Biến phí,Chi phí hành chính
2023.11,tiền xe máy nv t11,Mua đồ hành chính,2.850.000,Biến phí,Chi phí hành chính
2023.11,khung tranh treo bằng BS,Mua đồ hành chính,1.280.000,Biến phí,Chi phí hành chính
2023.11,thẻ nhớ phát nhạc,Mua đồ hành chính,100.000,Biến phí,Chi phí hành chính
2023.11,sim dt cho sale,Mua đồ hành chính,400.000,Biến phí,Chi phí hành chính
2023.11,in bảng biểu,Mua đồ hành chính,1.460.000,Biến phí,Chi phí hành chính
2023.11,Khung hình lộng bằng tháo niềng,Mua đồ hành chính,1.300.000,Biến phí,Chi phí hành chính
2023.11,Seeding page,Mua đồ hành chính,2.300.000,Biến phí,Chi phí hành chính
2023.11,"đãi khách nước, cơm",Mua đồ hành chính,2.052.000,Biến phí,Chi phí hành chính
2023.11,Thanh toán tiền mua giày đồng phục cho sale Ngọc,Mua đồ hành chính,128.000,Biến phí,Chi phí hành chính
2023.11,"Thanh toán tiền in ấn ban đầu cho nha khoa mới (Hồ sơ bệnh Án 500 bộ, phiếu chuyển viện, phiếu cọc, bảo hành, cam kết niềng răng)",Mua đồ hành chính,1.020.000,Biến phí,Chi phí hành chính
2023.11,Thanh toán tiền mua màng nhà vệ sinh nữ,Mua đồ hành chính,330.000,Biến phí,Chi phí hành chính
2023.11,"Thanh toán tiền mua bảng tên toilet + in decal ""kéo vào đẩy ra"" phòng họp",Mua đồ hành chính,150.000,Biến phí,Chi phí hành chính
2023.11,"Thanh toán tiền làm lại ổ khoá tủ lễ tân (để lễ tân cất máy tâm nước, bàn chải điện)",Mua đồ hành chính,45.000,Biến phí,Chi phí hành chính
2023.11,"Thanh toán tiền đánh thêm chìa khoá cửa cho phòng khám chia cho bảo vệ, tạp vụ, A Hiền",Mua đồ hành chính,150.000,Biến phí,Chi phí hành chính
2023.11,Thanh toán tiền mua 2 giỏ mây cho nhân viên xách đồ ăn vào phòng khám,Mua đồ hành chính,155.000,Biến phí,Chi phí hành chính
2023.11,Thanh toán tiền mua móc chìa khoá có thẻ tên để ghi chú cho Như note chìa khoá từng phòng nha khoa mới,Mua đồ hành chính,52.000,Biến phí,Chi phí hành chính
2023.11,Thanh toán tiền in lại Sơ đồ chống sốc thuốc tê do bên thẩm định báo mình cập nhật công văn mới (15 form tấm A2),Mua đồ hành chính,183.333,Biến phí,Chi phí hành chính
2023.11,"Thanh toán tiền giấy phép kinh doanh 3 công ty (mỗi cty 10 bản) (5k/ tờ - 30 tờ) (cho A Quang nộp lên quận 2 bộ, để làm giấy phép phòng khám + làm chuyển quận BHXH, …..)",Mua đồ hành chính,50.000,Biến phí,Chi phí hành chính
2023.11,Thanh toán tiền làm hồ sơ chuyển quận và đky BHXH ban đầu cho 3 cty (mỗi công ty 150k),Mua đồ hành chính,150.000,Biến phí,Chi phí hành chính
2023.11,"Hỗ trợ A Chung bảo vệ 100k, lắp ghế họp, lắp bàn A Vinh",Mua đồ hành chính,100.000,Biến phí,Chi phí hành chính
2023.11,Thanh toán tiền bồi dưỡng cho người của công trình A Chinh hỗ trợ chuyển sâm qua VP và chuyển máy X Quang từ lầu 7 lên xe tải chuyển qua Kỳ Đồng,Mua đồ hành chính,300.000,Biến phí,Chi phí hành chính
2023.11,khách xem PT,Mua đồ hành chính,1.500.000,Biến phí,Chi phí hành chính
2023.11,phí cà thẻ t11,Mua đồ hành chính,3.714.024,Biến phí,Chi phí hành chính
2023.11,Marketing,Marketing chạy Quảng cáo,245.000.000,Biến phí,Chi phí bán hàng
2023.11,61A + Số 5 kỳ Đồng (17-30/11),Chi phí Mặt bằng,82.120.833,Định phí,Chi phí QLDN
2023.11,Điện 61A,Điện + Nước,5.162.333,Định phí,Chi phí hành chính
2023.11,Nước 61A,Điện + Nước,3.633.333,Định phí,Chi phí hành chính
2023.11,"BH NV (5,258,400)",Bảo hiểm,16.251.000,Định phí,Chi phí QLDN
2023.11,bằng BS Huân,Thuê bằng,22.000.000,Định phí,Chi phí QLDN
2023.11,lương BS,Lương,167.325.000,Định phí,Chi phí QLDN
2023.11,% BS nhận,KPI,357.536.398,Biến phí,Chi phí bán hàng
2023.11,lương các bp khác,Lương,187.540.032,Định phí,Chi phí QLDN
2023.11,% lương các bp khác,KPI,53.965.701,Biến phí,Chi phí bán hàng
2023.11,Mc sứ,Tiền vật liệu,6.900.000,Biến phí,Chi phí giá vốn
2023.11,vật tư Teennie,Tiền vật liệu,2.400.000,Biến phí,Chi phí giá vốn
2023.11,thun chuỗi,Tiền vật liệu,17.800.000,Biến phí,Chi phí giá vốn
2023.11,keo gắn mc,Tiền vật liệu,3.680.000,Biến phí,Chi phí giá vốn
2023.11,"mắc cài r7, torque chỉnh răng, túi turbo nâng khớp",Tiền vật liệu,4.540.000,Biến phí,Chi phí giá vốn
2023.11,mua vít,Tiền vật liệu,5.400.000,Biến phí,Chi phí giá vốn
2023.11,Thanh Ngọc vật liệu t10,Tiền vật liệu,24.969.500,Biến phí,Chi phí giá vốn
2023.11,keo gắn mc+hộp đựng mẫu,Tiền vật liệu,8.540.000,Biến phí,Chi phí giá vốn
2023.11,Niềng invy kol noway,Tiền vật liệu,41.181.611,Biến phí,Chi phí giá vốn
2023.11,bảng kính+ghé phòng họp,Mua sắm tài sản,5.432.000,Chi phí khác,Chi phí khác
2023.11,bàn làm việc+2 tủ giày+bàn phòng họp,Mua sắm tài sản,12.490.000,Chi phí khác,Chi phí khác
2023.11,mua hộc cá nhân+tủ phòng vô trùng,Mua sắm tài sản,3.600.000,Chi phí khác,Chi phí khác
2023.11,tủ imp+tú cá nhân+tủ đứng phòng GĐ,Mua sắm tài sản,5.500.000,Chi phí khác,Chi phí khác
2023.11,đèn trám,Mua sắm tài sản,1.750.000,Chi phí khác,Chi phí khác
2023.12,Tổng hợp,Mua đồ hành chính,0,Biến phí,Chi phí hành chính
2023.12,mua silicon,Mua đồ hành chính,65.000,Biến phí,Chi phí hành chính
2023.12,hộp mica,Mua đồ hành chính,543.000,Biến phí,Chi phí hành chính
2023.12,cây giấy,Mua đồ hành chính,132.000,Biến phí,Chi phí hành chính
2023.12,thơm đốt nvs,Mua đồ hành chính,104.000,Biến phí,Chi phí hành chính
2023.12,hộp quẹt,Mua đồ hành chính,25.000,Biến phí,Chi phí hành chính
2023.12,thưởng bv,Mua đồ hành chính,1.000.000,Biến phí,Chi phí hành chính
2023.12,đồ ăn sáng nghệ sĩ,Mua đồ hành chính,300.000,Biến phí,Chi phí hành chính
2023.12,994 gth1532,Mua đồ hành chính,1.000.000,Biến phí,Chi phí hành chính
2023.12,web,Mua đồ hành chính,11.000.000,Biến phí,Chi phí hành chính
2023.12,pbi cho pccc,Mua đồ hành chính,2.000.000,Biến phí,Chi phí hành chính
2023.12,thảm lót cầu thang,Mua đồ hành chính,1.643.333,Biến phí,Chi phí hành chính
2023.12,hotline teennie,Mua đồ hành chính,530.000,Biến phí,Chi phí hành chính
2023.12,giặt đồ BS t11,Mua đồ hành chính,300.000,Biến phí,Chi phí hành chính
2023.12,mua bàn chải pt rửa đồ,Mua đồ hành chính,30.000,Biến phí,Chi phí hành chính
2023.12,thay mực máy in,Mua đồ hành chính,150.000,Biến phí,Chi phí hành chính
2023.12,khăn lau dụng cụ cho pt,Mua đồ hành chính,150.000,Biến phí,Chi phí hành chính
2023.12,khóa 4 phòng điều trị,Mua đồ hành chính,1.600.000,Biến phí,Chi phí hành chính
2023.12,mua trái cây+bánh tiếp đoàn,Mua đồ hành chính,180.000,Biến phí,Chi phí hành chính
2023.12,pbi cho đoàn kiểm tra,Mua đồ hành chính,13.000.000,Biến phí,Chi phí hành chính
2023.12,Nhậu tiếp phường,Mua đồ hành chính,3.766.500,Biến phí,Chi phí hành chính
2023.12,thêm 1 p.bì cho đoàn thẩm định,Mua đồ hành chính,1.500.000,Biến phí,Chi phí hành chính
2023.12,320 gth 1525,Mua đồ hành chính,1.000.000,Biến phí,Chi phí hành chính
2023.12,1266 gth 1598,Mua đồ hành chính,1.000.000,Biến phí,Chi phí hành chính
2023.12,đồng phục,Mua đồ hành chính,4.000.000,Biến phí,Chi phí hành chính
2023.12,TN,Mua đồ hành chính,7.500.000,Biến phí,Chi phí hành chính
2023.12,ổ cứng media,Mua đồ hành chính,2.200.000,Biến phí,Chi phí hành chính
2023.12,"in thư cảm ơn, cskh",Mua đồ hành chính,648.333,Biến phí,Chi phí hành chính
2023.12,50 post sedding bộ tộc niềng răng,Mua đồ hành chính,12.900.000,Biến phí,Chi phí hành chính
2023.12,2 sim dt cho telesale,Mua đồ hành chính,360.000,Biến phí,Chi phí hành chính
2023.12,thơm xông phòng,Mua đồ hành chính,300.000,Biến phí,Chi phí hành chính
2023.12,kẹ sắt teennie,Mua đồ hành chính,450.000,Biến phí,Chi phí hành chính
2023.12,khăn lau đèn ghế nha,Mua đồ hành chính,491.000,Biến phí,Chi phí hành chính
2023.12,card Teennie,Mua đồ hành chính,186.000,Biến phí,Chi phí hành chính
2023.12,chi tiền gth nv,Mua đồ hành chính,3.000.000,Biến phí,Chi phí hành chính
2023.12,528 gth 1518,Mua đồ hành chính,1.000.000,Biến phí,Chi phí hành chính
2023.12,50 TN tee,Mua đồ hành chính,31.250.000,Biến phí,Chi phí hành chính
2023.12,quà tặng sếp,Mua đồ hành chính,1.783.333,Biến phí,Chi phí hành chính
2023.12,xe quận,Mua đồ hành chính,1.000.000,Biến phí,Chi phí hành chính
2023.12,sửa lò hấp Tênnie,Mua đồ hành chính,600.000,Biến phí,Chi phí hành chính
2023.12,1468 gth 1562,Mua đồ hành chính,1.000.000,Biến phí,Chi phí hành chính
2023.12,mua dù bv,Mua đồ hành chính,155.000,Biến phí,Chi phí hành chính
2023.12,478 gth 1622,Mua đồ hành chính,1.000.000,Biến phí,Chi phí hành chính
2023.12,1294 gth 1570,Mua đồ hành chính,1.000.000,Biến phí,Chi phí hành chính
2023.12,1294 gth 1569,Mua đồ hành chính,1.000.000,Biến phí,Chi phí hành chính
2023.12,hàm duy trì,Mua đồ hành chính,400.000,Biến phí,Chi phí hành chính
2023.12,Nhậu tiếp khách,tiếp khách,1.250.000,Định phí,Chi phí hành chính
2023.12,hộp đựng hàm duy trì,Mua đồ hành chính,611.000,Biến phí,Chi phí hành chính
2023.12,Chi phí đào tạo telesale,Đào tạo,1.333.333,Chi phí khác,Chi phí khác
2023.12,thay đầu cvr,Mua đồ hành chính,630.000,Biến phí,Chi phí hành chính
2023.12,vpp,Mua đồ hành chính,952.000,Biến phí,Chi phí hành chính
2023.12,in bảng tên BS teennie,Mua đồ hành chính,210.000,Biến phí,Chi phí hành chính
2023.12,in hs bệnh án,Mua đồ hành chính,150.000,Biến phí,Chi phí hành chính
2023.12,bảng wc,Mua đồ hành chính,150.000,Biến phí,Chi phí hành chính
2023.12,khung tranh teennie,Mua đồ hành chính,1.625.000,Biến phí,Chi phí hành chính
2023.12,tiền bãi xe nv T12,Mua đồ hành chính,2.280.000,Biến phí,Chi phí hành chính
2023.12,sửa tăm nước cho khách,Mua đồ hành chính,130.000,Biến phí,Chi phí hành chính
2023.12,thưởng trà sữa nv,Mua đồ hành chính,55.000,Biến phí,Chi phí hành chính
2023.12,hotline sale teennie,Mua đồ hành chính,200.000,Biến phí,Chi phí hành chính
2023.12,cho phường 9,Mua đồ hành chính,1.666.667,Biến phí,Chi phí hành chính
2023.12,bảng giá tee,Mua đồ hành chính,1.356.000,Biến phí,Chi phí hành chính
2023.12,hộp quà tee,Mua đồ hành chính,1.410.000,Biến phí,Chi phí hành chính
2023.12,phí cà thẻ T12,Mua đồ hành chính,3.948.799,Biến phí,Chi phí hành chính
