THÁNG,NỘI DUNG CHI,PHÂN LOẠI,SỐ TIỀN,DÒNG TIỀN,TÀI CHÍNH
2024.12,Lab,Tiền Lab,328.750.000,Biến phí,Chi phí giá vốn
2024.12,Quỹ thưởng,Quỹ thưởng tổng cuối năm,50.000.000,Định phí,Chi phí khác
2024.12,Dự trù phát sinh,Tiền dự trù phát sinh,,Định phí,Chi phí khác
2024.12,Mua sắm tài sản,Mua sắm tài sản,34.699.400,Chi phí khác,Chi phí khác
2024.12,Thưởng nóng+liên hoan,Tiền thưởng nóng + liên hoan,6.693.334,Định phí,Chi phí khác
2024.12,Giới thiệu nhân sự,Hoa hồng giới thiệu,,Biến phí,Chi phí bán hàng
2024.12,đào tạo nhân sự,Đào tạo,1.711.666,Chi phí khác,Chi phí khác
2025.01,Tổng hợp,Mua đồ hành chính,0,Biến phí,Chi phí hành chính
2025.01,Mua đồ hành chính,Mua đồ hành chính,16.648.334,Biến phí,Chi phí hành chính
2025.01,Tiền thuê xe+phí về xe,Tiền thuê xe,22.841.000,Định phí,Chi phí hành chính
2025.01,bãi xe cty+bãi xe nv,Mua đồ hành chính,5.110.000,Biến phí,Chi phí hành chính
2025.01,điện+nước+wf,Điện + Nước,18.494.808,Định phí,Chi phí hành chính
2025.01,Cp tiếp khách,Tiếp khách,12.026.667,Định phí,Chi phí hành chính
2025.01,tặng phẩm khách,Tặng phẩm khách,44.291.333,Biến phí,Chi phí bán hàng
2025.01,MKT chạy quảng cáo,Marketing chạy Quảng cáo,130.000.000,Biến phí,Chi phí bán hàng
2025.01,"Cp sửa chữa, bảo trì",Sửa chữa,4.850.000,Định phí,Chi phí hành chính
2025.01,Cộng tác viên,Cộng tác viên,,Biến phí,Chi phí bán hàng
2025.01,Thưởng gián tiếp,Quỹ thưởng gián tiếp,10.533.123,Biến phí,Chi phí bán hàng
2025.01,Đi trường,Đi trường,,Định phí,Chi phí bán hàng
2025.01,Hành chính MKT,Hành chính MKT,16.866.667,Biến phí,Chi phí bán hàng
2025.01,Hoa hòng gth,Hoa hồng giới thiệu,3.806.000,Biến phí,Chi phí bán hàng
2025.01,TikTok,Tiktok,22.500.000,Biến phí,Chi phí bán hàng
2025.01,SEO,SEO,,Biến phí,Chi phí bán hàng
2025.01,% của NV,KPI,224.938.188,Biến phí,Chi phí bán hàng
2025.01,Phí cà thẻ,Phí cà thẻ,2.659.493,Biến phí,Chi phí bán hàng
2025.01,"Tiếp khách pK(grab, chi phí khác)",Tiếp khách,11.313.500,Định phí,Chi phí hành chính
2025.01,Lương,Lương,438.573.024,Định phí,Chi phí QLDN
2025.01,Chi phí MB,Chi phí Mặt bằng,128.678.500,Định phí,Chi phí QLDN
2025.01,Bảo hiểm,Bảo hiểm,27.979.000,Định phí,Chi phí QLDN
2025.01,Thuê bằng bs+bằng y tá,Thuê bằng,18.000.000,Định phí,Chi phí QLDN
2025.01,"chi phí cho quận, phường",Mua đồ hành chính,15.883.333,Biến phí,Chi phí hành chính
2025.01,thuế,Mua đồ hành chính,2.000.000,Biến phí,Chi phí hành chính
2025.01,Tiền hàm tạm TGIP,Tiền vật liệu,8.100.000,Biến phí,Chi phí giá vốn
2025.01,composite,Tiền vật liệu,983.333,Biến phí,Chi phí giá vốn
2025.01,Giấy phòng điều trị,Tiền vật liệu,440.000,Biến phí,Chi phí giá vốn
2025.01,Thuốc + nước muối,Tiền vật liệu,1.273.000,Biến phí,Chi phí giá vốn
2025.01,tiền thuốc tê xanh,Tiền vật liệu,895.000,Biến phí,Chi phí giá vốn
2025.01,tiền cao su đặc,Tiền vật liệu,1.400.000,Biến phí,Chi phí giá vốn
2025.01,Cồn rửa máng in TGIP,Tiền vật liệu,357.000,Biến phí,Chi phí giá vốn
2025.01,Màng xương,Tiền vật liệu,7.200.000,Biến phí,Chi phí giá vốn
2025.01,2 đầu bàn chải,Tiền vật liệu,120.000,Biến phí,Chi phí giá vốn
2025.01,công nợ xương màn osteobiol đợt 6,Tiền vật liệu,31.800.000,Biến phí,Chi phí giá vốn
2025.01,hd SIC (còn 4 đợt),Tiền vật liệu,14.470.000,Biến phí,Chi phí giá vốn
2025.01,hd xương màn (còn 2 đợt),Tiền vật liệu,31.400.000,Biến phí,Chi phí giá vốn
2025.01,dụng cụ cắt tỉa răng nhựa + hộp chống sốc),Tiền vật liệu,757.000,Biến phí,Chi phí giá vốn
2025.01,tiền xnm,Tiền vật liệu,4.382.000,Biến phí,Chi phí giá vốn
2025.01,công nợ Thanh Ngọc,Tiền Lab,7.197.000,Biến phí,Chi phí giá vốn
2025.01,Hd 1000 trụ Dentium done,Tiền vật liệu,112.000.000,Biến phí,Chi phí giá vốn
2025.01,mua kềm cho phụ tá(TGIP),Tiền vật liệu,165.000,Biến phí,Chi phí giá vốn
2025.01,lab Thịnh,Tiền Lab,205.900.000,Biến phí,Chi phí giá vốn
2025.01,lab AZ,Tiền Lab,10.470.000,Biến phí,Chi phí giá vốn
2025.01,Quỹ thưởng,Quỹ thưởng tổng cuối năm,50.000.000,Định phí,Chi phí khác
2025.01,Dự trù phát sinh,Tiền dự trù phát sinh,,Định phí,Chi phí khác
2025.01,Mua sắm tài sản,Mua sắm tài sản,1.700.000,Chi phí khác,Chi phí khác
2025.01,Thưởng nóng+liên hoan,Tiền thưởng nóng + liên hoan,3.109.333,Định phí,Chi phí khác
2025.01,Giới thiệu nhân sự,Hoa hồng giới thiệu,,Biến phí,Chi phí bán hàng
2025.01,đào tạo nhân sự,Đào tạo,2.413.333,Chi phí khác,Chi phí khác
2025.02,Tổng hợp,Mua đồ hành chính,0,Biến phí,Chi phí hành chính
2025.02,Mua đồ hành chính,Mua đồ hành chính,33.367.335,Biến phí,Chi phí hành chính
2025.02,Tiền thuê xe+phí về xe,Tiền thuê xe,15.474.568,Định phí,Chi phí hành chính
2025.02,bãi xe cty+bãi xe nv,Mua đồ hành chính,4.916.667,Biến phí,Chi phí hành chính
2025.02,điện+nước+wf,Điện + Nước,14.738.973,Định phí,Chi phí hành chính
2025.02,Cp tiếp khách,Tiếp khách,19.016.666,Định phí,Chi phí hành chính
2025.02,tặng phẩm khách,Tặng phẩm khách,23.338.667,Biến phí,Chi phí bán hàng
2025.02,MKT chạy quảng cáo,Marketing chạy Quảng cáo,110.000.000,Biến phí,Chi phí bán hàng
2025.02,"Cp sửa chữa, bảo trì",Sửa chữa,7.643.333,Định phí,Chi phí hành chính
2025.02,Cộng tác viên,Cộng tác viên,,Biến phí,Chi phí bán hàng
2025.02,Thưởng gián tiếp,Quỹ thưởng gián tiếp,7.788.727,Biến phí,Chi phí bán hàng
2025.02,Đi trường,Đi trường,,Định phí,Chi phí bán hàng
2025.02,Hành chính MKT,Hành chính MKT,9.572.833,Biến phí,Chi phí bán hàng
2025.02,Hoa hòng gth,Hoa hồng giới thiệu,13.464.650,Biến phí,Chi phí bán hàng
2025.02,TikTok,Tiktok,22.000.000,Biến phí,Chi phí bán hàng
2025.02,SEO,SEO,,Biến phí,Chi phí bán hàng
2025.02,% của NV,KPI,162.389.222,Biến phí,Chi phí bán hàng
2025.02,Phí cà thẻ,Phí cà thẻ,4.294.240,Biến phí,Chi phí bán hàng
2025.02,"Tiếp khách pK(grab, chi phí khác)",Tiếp khách,7.511.600,Định phí,Chi phí hành chính
2025.02,Lương,Lương,399.486.151,Định phí,Chi phí QLDN
2025.02,Chi phí MB,Chi phí Mặt bằng,127.714.660,Định phí,Chi phí QLDN
2025.02,Bảo hiểm,Bảo hiểm,30.006.613,Định phí,Chi phí QLDN
2025.02,Thuê bằng bs+bằng y tá,Thuê bằng,18.000.000,Định phí,Chi phí QLDN
2025.02,"chi phí cho quận, phường",Mua đồ hành chính,10.666.667,Biến phí,Chi phí hành chính
2025.02,mua kin,Tiền vật liệu,6.400.000,Biến phí,Chi phí giá vốn
2025.02,tiền xnm,Tiền vật liệu,2.907.000,Biến phí,Chi phí giá vốn
2025.02,Khẩu trang + thuốc giảm đau + mua thuốc chống sốc,Tiền vật liệu,5.116.000,Biến phí,Chi phí giá vốn
2025.02,xương zimmer,Tiền vật liệu,20.445.000,Biến phí,Chi phí giá vốn
2025.02,công nợ Thanh Ngọc T1/25,Tiền vật liệu,29.874.000,Biến phí,Chi phí giá vốn
2025.02,công nợ SIC VĐ,Tiền vật liệu,14.470.000,Biến phí,Chi phí giá vốn
2025.02,công nợ hd xương màn VĐ,Tiền vật liệu,31.400.000,Biến phí,Chi phí giá vốn
2025.02,mua đầu scan máy itero,Tiền vật liệu,3.500.000,Biến phí,Chi phí giá vốn
2025.02,mũi đốt nướu,Tiền vật liệu,1.337.000,Biến phí,Chi phí giá vốn
2025.02,labo,Tiền Lab,160.250.000,Biến phí,Chi phí giá vốn
2025.02,labo,Tiền Lab,1.260.000,Biến phí,Chi phí giá vốn
2025.02,Quỹ thưởng,Quỹ thưởng tổng cuối năm,,Định phí,Chi phí khác
2025.02,Dự trù phát sinh,Tiền dự trù phát sinh,,Định phí,Chi phí khác
2025.02,Mua sắm tài sản,Mua sắm tài sản,83.932.000,Chi phí khác,Chi phí khác
2025.02,Thưởng nóng+liên hoan,Tiền thưởng nóng + liên hoan,15.896.668,Định phí,Chi phí khác
2025.02,Giới thiệu nhân sự,Hoa hồng giới thiệu,,Biến phí,Chi phí bán hàng
2025.02,đào tạo nhân sự,Đào tạo,2.416.667,Chi phí khác,Chi phí khác
2025.03,Tổng hợp,Mua đồ hành chính,0,Biến phí,Chi phí hành chính
2025.03,Mua đồ hành chính,Mua đồ hành chính,60.005.019,Biến phí,Chi phí hành chính
2025.03,Tiền thuê xe+phí về xe,Tiền thuê xe,22.646.177,Định phí,Chi phí hành chính
2025.03,bãi xe cty+bãi xe nv,Mua đồ hành chính,4.588.000,Biến phí,Chi phí hành chính
2025.03,điện+nước+wf,Điện + Nước,15.760.186,Định phí,Chi phí hành chính
2025.03,Cp tiếp khách,Tiếp khách,20.715.335,Định phí,Chi phí hành chính
2025.03,tặng phẩm khách,Tặng phẩm khách,20.888.667,Biến phí,Chi phí bán hàng
2025.03,MKT chạy quảng cáo,Marketing chạy Quảng cáo,157.000.000,Biến phí,Chi phí bán hàng
2025.03,"Cp sửa chữa, bảo trì",Sửa chữa,25.218.334,Định phí,Chi phí hành chính
2025.03,Cộng tác viên,Cộng tác viên,,Biến phí,Chi phí bán hàng
2025.03,Thưởng gián tiếp,Quỹ thưởng gián tiếp,12.821.541,Biến phí,Chi phí bán hàng
2025.03,Đi trường,Đi trường,,Định phí,Chi phí bán hàng
2025.03,Hành chính MKT,Hành chính MKT,99.847.334,Biến phí,Chi phí bán hàng
2025.03,Hoa hòng gth,Hoa hồng giới thiệu,15.607.870,Biến phí,Chi phí bán hàng
2025.03,TikTok,Tiktok,22.000.000,Biến phí,Chi phí bán hàng
2025.03,SEO,SEO,,Biến phí,Chi phí bán hàng
2025.03,% của NV,KPI,382.678.318,Biến phí,Chi phí bán hàng
2025.03,Phí cà thẻ,Phí cà thẻ,6.582.681,Biến phí,Chi phí bán hàng
2025.03,"Tiếp khách pK(grab, chi phí khác)",Tiếp khách,9.629.500,Định phí,Chi phí hành chính
2025.03,Lương,Lương,443.648.055,Định phí,Chi phí QLDN
2025.03,Chi phí MB,Chi phí Mặt bằng,128.489.333,Định phí,Chi phí QLDN
2025.03,Bảo hiểm,Bảo hiểm,28.938.240,Định phí,Chi phí QLDN
2025.03,Thuê bằng bs+bằng y tá,Thuê bằng,18.000.000,Định phí,Chi phí QLDN
2025.03,"chi phí cho quận, phường",Mua đồ hành chính,12.000.000,Biến phí,Chi phí hành chính
2025.03,"vật tư(đầu CVR, thuốc tê, giấy in phim, đồ dùng pk, chỉ tiêu, nhựa in máng...)",Tiền vật liệu,42.559.000,Biến phí,Chi phí giá vốn
2025.03,thanh toán tiền cylinder,Tiền vật liệu,16.000.000,Biến phí,Chi phí giá vốn
2025.03,thanh toán tiền phụ kiện Biotem,Tiền vật liệu,3.806.000,Biến phí,Chi phí giá vốn
2025.03,xnm,Tiền vật liệu,8.275.000,Biến phí,Chi phí giá vốn
2025.03,Công nợ implant swiss,Tiền vật liệu,22.079.400,Biến phí,Chi phí giá vốn
2025.03,hd xương osteobiol kì cuối,Tiền vật liệu,31.800.000,Biến phí,Chi phí giá vốn
2025.03,Kin,Tiền vật liệu,6.400.000,Biến phí,Chi phí giá vốn
2025.03,mua kính bảo hộ cho KH,Tiền vật liệu,253.000,Biến phí,Chi phí giá vốn
2025.03,Hd xương màn Viêt Đăng,Tiền vật liệu,31.400.000,Biến phí,Chi phí giá vốn
2025.03,Hd sic,Tiền vật liệu,14.470.000,Biến phí,Chi phí giá vốn
2025.03,lab,Tiền vật liệu,198.100.000,Biến phí,Chi phí giá vốn
2025.03,lab,Tiền Lab,38.400.000,Biến phí,Chi phí giá vốn
2025.03,Quỹ thưởng,Quỹ thưởng tổng cuối năm,100.000.000,Định phí,Chi phí khác
2025.03,Dự trù phát sinh,Tiền dự trù phát sinh,,Định phí,Chi phí khác
2025.03,Mua sắm tài sản,Mua sắm tài sản,77.868.667,Chi phí khác,Chi phí khác
2025.03,Thưởng nóng+liên hoan,Tiền thưởng nóng + liên hoan,17.762.667,Định phí,Chi phí khác
2025.03,Giới thiệu nhân sự,Hoa hồng giới thiệu,,Biến phí,Chi phí bán hàng
2025.03,đào tạo nhân sự,Đào tạo,1.166.667,Chi phí khác,Chi phí khác
2025.04,Tổng hợp,Mua đồ hành chính,0,Biến phí,Chi phí hành chính
2025.04,Mua đồ hành chính,Mua đồ hành chính,20.205.669,Biến phí,Chi phí hành chính
2025.04,Tiền thuê xe+phí về xe,Tiền thuê xe,22.312.000,Định phí,Chi phí hành chính
2025.04,bãi xe cty+bãi xe nv,Mua đồ hành chính,4.860.667,Biến phí,Chi phí hành chính
2025.04,điện+nước+wf,Điện + Nước,22.915.694,Định phí,Chi phí hành chính
2025.04,Cp tiếp khách,Tiếp khách,10.865.680,Định phí,Chi phí hành chính
2025.04,MKT chạy quảng cáo,Marketing chạy Quảng cáo,200.000.000,Biến phí,Chi phí bán hàng
2025.04,"Cp sửa chữa, bảo trì",Sửa chữa,23.833.200,Định phí,Chi phí hành chính
2025.04,Cộng tác viên,Cộng tác viên,,Biến phí,Chi phí bán hàng
2025.04,Thưởng gián tiếp,Quỹ thưởng gián tiếp,10.291.074,Biến phí,Chi phí bán hàng
2025.04,Đi trường,Đi trường,,Định phí,Chi phí bán hàng
2025.04,Hành chính MKT,Hành chính MKT,35.325.734,Biến phí,Chi phí bán hàng
2025.04,Hoa hòng gth,Hoa hồng giới thiệu,28.938.475,Biến phí,Chi phí bán hàng
2025.04,TikTok,Tiktok,22.000.000,Biến phí,Chi phí bán hàng
2025.04,SEO,SEO,,Biến phí,Chi phí bán hàng
2025.04,% của NV,KPI,259.739.627,Biến phí,Chi phí bán hàng
2025.04,Phí cà thẻ,Phí cà thẻ,5.399.822,Biến phí,Chi phí bán hàng
2025.04,"Tiếp khách pK(grab, chi phí khác)",Tiếp khách,11.091.000,Định phí,Chi phí hành chính
2025.04,Lương,Lương,453.028.642,Định phí,Chi phí QLDN
2025.04,Chi phí MB,Chi phí Mặt bằng,129.913.020,Định phí,Chi phí QLDN
2025.04,Bảo hiểm,Bảo hiểm,29.013.360,Định phí,Chi phí QLDN
2025.04,Thuê bằng bs+bằng y tá,Thuê bằng,18.000.000,Định phí,Chi phí QLDN
2025.04,"chi phí cho quận, phường",Mua đồ hành chính,14.166.667,Biến phí,Chi phí hành chính
2025.04,nước ngâm dụng cụ,Tiền vật liệu,1.686.667,Biến phí,Chi phí giá vốn
2025.04,thuốc giảm đau,Tiền vật liệu,2.406.667,Biến phí,Chi phí giá vốn
2025.04,mua giấy bạc nano tgip,Tiền vật liệu,129.000,Biến phí,Chi phí giá vốn
2025.04,hộc tủ nhựa  tgip,Tiền vật liệu,257.000,Biến phí,Chi phí giá vốn
2025.04,Tiền tấm in và màn hình máy in TGIP,Tiền vật liệu,9.500.000,Biến phí,Chi phí giá vốn
2025.04,composite lỏng,Tiền vật liệu,7.750.000,Biến phí,Chi phí giá vốn
2025.04,tiền cây cào xương TGIP,Tiền vật liệu,3.300.000,Biến phí,Chi phí giá vốn
2025.04,Thanh Ngọc T2,Tiền vật liệu,32.385.000,Biến phí,Chi phí giá vốn
2025.04,"tiền vật liệu, banh vạt, cây bóc tách, cán dao mổ, cây đo túi nướu, cây nạo xương, kềm nhổ chân răng, kềm nạy, tay khoan chậm",Tiền vật liệu,18.968.000,Biến phí,Chi phí giá vốn
2025.04,xương zimmer,Tiền vật liệu,5.155.000,Biến phí,Chi phí giá vốn
2025.04,hd 20tr strauman đợt 3/3 done,Tiền vật liệu,79.100.000,Biến phí,Chi phí giá vốn
2025.04,tiền xnm,Tiền vật liệu,6.107.000,Biến phí,Chi phí giá vốn
2025.04,Kin,Tiền vật liệu,3.200.000,Biến phí,Chi phí giá vốn
2025.04,implant Osstem 2set,Tiền vật liệu,5.990.000,Biến phí,Chi phí giá vốn
2025.04,vât lieu TGIP,Tiền vật liệu,20.702.000,Biến phí,Chi phí giá vốn
2025.04,Nhận mũi nhổ răng(TGIL),Tiền vật liệu,2.500.000,Biến phí,Chi phí giá vốn
2025.04,hàng đtt của TGIP,Tiền vật liệu,1.257.000,Biến phí,Chi phí giá vốn
2025.04,công nợ SIC,Tiền vật liệu,14.470.000,Biến phí,Chi phí giá vốn
2025.04,Thanh Ngọc T3/25 tgip,Tiền vật liệu,42.909.000,Biến phí,Chi phí giá vốn
2025.04,Tiền hàm tạm BN Khả Ái(TGIP),Tiền Lab,9.000.000,Biến phí,Chi phí giá vốn
2025.04,"Tháo lắp t3,4",Tiền Lab,13.980.000,Biến phí,Chi phí giá vốn
2025.04,lab Vũ,Tiền Lab,32.050.000,Biến phí,Chi phí giá vốn
2025.04,lab Thịnh,Tiền Lab,33.900.000,Biến phí,Chi phí giá vốn
2025.04,Quỹ thưởng,Quỹ thưởng tổng cuối năm,100.000.000,Định phí,Chi phí khác
2025.04,Dự trù phát sinh,Tiền dự trù phát sinh,0,Định phí,Chi phí khác
2025.04,Mua sắm tài sản,Mua sắm tài sản,46.083.001,Chi phí khác,Chi phí khác
2025.04,Thưởng nóng+liên hoan,Tiền thưởng nóng + liên hoan,3.191.667,Định phí,Chi phí khác
2025.04,Giới thiệu nhân sự,Hoa hồng giới thiệu,0,Biến phí,Chi phí bán hàng
2025.04,đào tạo nhân sự,Đào tạo,1.000.000,Chi phí khác,Chi phí khác
2025.05,Tổng hợp,Mua đồ hành chính,0,Biến phí,Chi phí hành chính
2025.05,Mua đồ hành chính,Mua đồ hành chính,30.482.003,Biến phí,Chi phí hành chính
2025.05,Tiền thuê xe+phí về xe,Tiền thuê xe,22.349.000,Định phí,Chi phí hành chính
2025.05,bãi xe cty+bãi xe nv,Mua đồ hành chính,5.420.334,Biến phí,Chi phí hành chính
2025.05,điện+nước+wf,Điện + Nước,26.520.745,Định phí,Chi phí hành chính
2025.05,Cp tiếp khách,Tiếp khách,21.598.935,Định phí,Chi phí hành chính
2025.05,tặng phẩm khách,Tặng phẩm khách,19.000.000,Biến phí,Chi phí bán hàng
2025.05,MKT chạy quảng cáo,Marketing chạy Quảng cáo,105.000.000,Biến phí,Chi phí bán hàng
2025.05,"Cp sửa chữa, bảo trì",Sửa chữa,6.175.000,Định phí,Chi phí hành chính
2025.05,Cộng tác viên,Cộng tác viên,0,Biến phí,Chi phí bán hàng
2025.05,Thưởng gián tiếp,Quỹ thưởng gián tiếp,11.399.934,Biến phí,Chi phí bán hàng
2025.05,Đi trường,Đi trường,0,Định phí,Chi phí bán hàng
2025.05,Hành chính MKT,Hành chính MKT,32.910.000,Biến phí,Chi phí bán hàng
2025.05,Hoa hòng gth,Hoa hồng giới thiệu,9.391.375,Biến phí,Chi phí bán hàng
2025.05,TikTok,Tiktok,22.000.000,Biến phí,Chi phí bán hàng
2025.05,SEO,SEO,,Biến phí,Chi phí bán hàng
2025.05,% của NV,KPI,304.048.260,Biến phí,Chi phí bán hàng
